ReviewID,Churn,Name,Longevity,TypeTravel,RoomType,RewardPoints,Comfort,ReceptionSchedule,FoodDrink,Location,Wifi,Amenities,Staff,OnlineBooking,PriceQuality,RoomSpace,CheckOut,Checkin,Cleanliness,BarService,Average,Age,Gender,label_reviews,label_categoric,final_label
4635,nochurn,Ms. Debra Madden,yes,business,single,4177,4,4,4,4,4,4,4,5,5,5,5,3,5,5,4.357142857142857,81.0,F,2,1,21
4636,nochurn,Ms. Nicole Padilla,yes,leisure,double,6761,0,4,0,1,4,3,5,1,1,0,1,1,1,5,1.9285714285714286,44.0,F,0,1,01
4637,nochurn,Mr. Ernest Chambers,yes,business,single,4708,1,1,1,1,5,4,5,4,4,4,4,3,4,5,3.2857142857142856,42.0,M,1,3,13
4638,churn,Ms. Jennifer Spencer,no,business,single,4954,4,4,4,3,3,4,3,3,3,5,5,5,4,3,3.7857142857142856,27.0,F,2,0,20
4639,churn,Ms. Brittany Nelson,no,business,single,5554,2,2,2,4,3,2,3,3,5,2,4,4,5,3,3.142857142857143,40.0,F,1,0,10
4640,churn,Ms. Jasmine Roberts,no,business,double,5205,3,3,3,2,3,3,3,3,5,5,5,3,5,3,3.5,23.0,F,1,0,10
4641,churn,Mr. Daniel Hickman,yes,leisure,double,4145,3,4,3,4,4,3,2,4,4,4,3,5,4,4,3.642857142857143,36.0,M,2,2,22
4642,nochurn,Mr. James Morrison,yes,business,single,5549,4,4,5,4,5,4,4,4,4,4,4,3,4,3,4.0,59.0,M,2,3,23
4643,nochurn,Ms. Michelle Hamilton,yes,business,single,3383,4,4,2,4,4,3,5,5,5,5,5,1,5,1,3.7857142857142856,60.0,F,2,1,21
4644,nochurn,Mr. Kevin King,yes,business,single,4608,2,2,2,2,2,3,2,2,3,5,5,4,5,2,2.9285714285714284,18.0,M,0,3,03
4645,nochurn,Mr. Joel Martin,yes,business,single,3408,4,4,4,4,5,4,5,4,4,4,4,5,4,3,4.142857142857143,69.0,M,2,3,23
4646,nochurn,Ms. Alicia Fisher,no,business,single,5538,5,0,5,4,4,5,4,4,5,3,5,5,5,4,4.142857142857143,24.0,F,2,0,20
4647,nochurn,Mr. Nicolas Ford,yes,leisure,double,4995,5,3,5,4,5,5,5,5,2,3,4,4,4,5,4.214285714285714,31.0,M,2,3,23
4648,nochurn,Ms. Kimberly Gregory,yes,leisure,double,5097,4,3,4,2,2,4,2,2,4,3,2,3,3,2,2.857142857142857,42.0,F,0,1,01
4649,nochurn,Mr. Shawn White MD,yes,business,single,6760,4,4,5,4,2,5,4,5,5,5,4,4,5,4,4.285714285714286,56.0,M,2,3,23
4650,churn,Mr. Cody Mcdonald,yes,leisure,double,5347,2,5,2,4,4,2,1,4,3,3,4,3,4,4,3.2142857142857144,23.0,M,0,2,02
4651,churn,Ms. Joanna Green,yes,leisure,double,6798,3,5,3,4,2,1,5,5,5,3,5,1,5,4,3.642857142857143,47.0,F,2,2,22
4652,nochurn,Ms. Jenna Smith,yes,business,single,3650,4,4,4,4,5,4,5,4,4,4,4,5,4,5,4.285714285714286,40.0,F,2,1,21
4653,churn,Mr. Derek Cummings,yes,leisure,double,5714,3,4,3,1,5,3,5,5,3,4,5,4,4,5,3.857142857142857,66.0,M,1,2,12
4654,nochurn,Ms. Anna Ward,yes,leisure,double,6280,2,2,2,2,4,2,5,4,4,4,4,2,4,2,3.0714285714285716,71.0,F,1,1,11
4655,nochurn,Ms. Anna Brown,yes,business,double,5052,5,3,3,3,5,5,5,5,4,2,5,1,5,5,4.0,28.0,F,2,1,21
4656,nochurn,Ms. Heidi Dixon,yes,business,double,4451,5,4,4,4,5,5,5,5,5,3,1,4,1,5,4.0,30.0,F,2,1,21
4657,nochurn,Ms. Elizabeth French,yes,business,single,2959,5,5,5,5,5,4,4,3,3,3,3,4,3,4,4.0,47.0,F,2,1,21
4658,nochurn,Ms. Linda Delgado,no,business,single,4975,4,1,4,4,5,4,2,5,4,5,4,3,5,5,3.9285714285714284,21.0,F,2,0,20
4659,churn,Mr. Christopher Young,yes,business,single,4038,4,4,4,4,1,4,3,4,4,4,4,2,4,2,3.4285714285714284,42.0,M,2,2,22
4660,nochurn,Ms. Amy Vargas,yes,business,single,3834,4,4,4,4,5,4,5,5,3,4,5,5,5,5,4.428571428571429,28.0,F,2,1,21
4661,churn,Mr. Jeffery Russell,yes,business,single,2640,3,5,5,5,3,3,3,3,3,2,3,4,2,3,3.357142857142857,23.0,M,2,2,22
4662,nochurn,Mr. Jose Hopkins,yes,business,single,6152,3,3,3,3,4,5,5,4,4,4,4,3,4,5,3.857142857142857,47.0,M,2,3,23
4663,churn,Mr. Steven Wells,yes,leisure,double,3712,2,4,2,2,1,2,1,1,2,3,4,3,4,1,2.2857142857142856,50.0,M,0,2,02
4664,nochurn,Ms. Emily Norton,yes,business,single,3854,3,3,3,3,2,5,4,4,4,4,4,3,4,4,3.5714285714285716,59.0,F,2,1,21
4665,churn,Mr. Brian Lopez,yes,leisure,double,4945,2,4,2,3,4,2,3,4,3,2,4,5,4,4,3.2857142857142856,59.0,M,1,2,12
4666,nochurn,Ms. Kathryn Harris,yes,business,single,4506,1,1,2,1,5,4,5,5,5,5,5,4,5,5,3.7857142857142856,53.0,F,1,1,11
4667,churn,Mr. Douglas Lutz,no,business,double,4549,1,5,1,4,1,5,5,4,5,5,5,5,4,5,3.9285714285714284,17.0,M,2,0,20
4668,churn,Mr. Glenn Fisher,yes,leisure,double,5160,3,4,4,4,2,4,2,2,5,5,5,4,5,2,3.642857142857143,47.0,M,2,2,22
4669,nochurn,Ms. Jennifer Mcgrath,yes,leisure,double,3350,1,1,1,1,5,4,4,5,5,5,5,3,5,3,3.4285714285714284,39.0,F,1,1,11
4670,churn,Ms. Jessica Jones,no,business,single,5133,3,3,3,1,1,3,1,1,5,2,4,4,4,1,2.5714285714285716,28.0,F,0,0,00
4671,nochurn,Ms. Haley Padilla,yes,business,single,5263,5,5,5,5,4,4,4,4,5,2,4,5,4,4,4.285714285714286,24.0,F,2,1,21
4672,churn,Ms. Christine Taylor,no,business,single,4687,3,0,3,4,4,3,4,4,4,2,4,3,4,4,3.2857142857142856,26.0,F,1,0,10
4673,churn,Mr. Derrick Rodriguez,yes,leisure,double,4785,3,5,3,4,2,3,2,2,3,5,4,4,4,2,3.2857142857142856,42.0,M,0,2,02
4674,churn,Ms. Stephanie Gray,yes,business,single,4835,4,2,2,2,2,3,4,4,4,4,4,3,4,3,3.2142857142857144,59.0,F,1,0,10
4675,churn,Mr. Michael Diaz,yes,leisure,double,5508,1,4,1,2,5,1,5,5,3,2,5,3,4,5,3.2857142857142856,49.0,M,1,2,12
4676,nochurn,Mr. Michael Jones,yes,business,single,6725,0,0,0,2,3,5,5,3,3,3,3,4,3,4,2.7142857142857144,41.0,M,1,3,13
4677,churn,Mr. Joshua Long,yes,business,double,5703,3,5,5,5,3,3,3,3,1,3,3,4,3,3,3.357142857142857,52.0,M,2,2,22
4678,churn,Ms. Kristen Pugh,no,business,single,5044,3,3,3,5,5,3,5,5,4,5,5,3,4,5,4.142857142857143,34.0,F,2,0,20
4679,churn,Ms. Tiffany Fleming,no,business,suite,4853,1,2,1,4,1,1,1,1,4,1,4,2,3,1,1.9285714285714286,18.0,F,0,0,00
4680,churn,Mr. Eric Moore DDS,yes,leisure,double,5720,1,1,1,3,4,1,4,4,3,3,3,3,3,4,2.7142857142857144,38.0,M,1,2,12
4681,churn,Mr. Thomas Brown MD,no,business,single,5685,3,0,3,1,4,3,4,4,3,5,4,4,5,4,3.357142857142857,26.0,M,1,0,10
4682,churn,Ms. Melissa Ward,no,business,double,5459,2,2,2,4,2,2,2,2,2,2,3,3,4,2,2.4285714285714284,38.0,F,0,0,00
4683,churn,Ms. Nicole Castro,yes,leisure,double,5672,3,5,3,4,2,3,2,2,3,3,4,4,4,2,3.142857142857143,25.0,F,0,2,02
4684,nochurn,Ms. Kayla Allison,yes,business,single,3249,1,1,4,1,2,5,5,5,5,5,5,3,5,4,3.642857142857143,39.0,F,1,1,11
4685,nochurn,Ms. Robin Anderson,yes,business,single,4230,0,0,0,3,3,4,4,4,4,1,1,5,4,3,2.5714285714285716,43.0,F,1,1,11
4686,nochurn,Mr. Christopher Robinson,yes,business,single,3501,4,4,4,4,3,3,3,3,3,3,5,4,5,3,3.642857142857143,30.0,M,2,3,23
4687,churn,Mr. Robert Brown,no,business,double,5580,4,1,4,4,2,4,2,2,2,5,3,4,4,2,3.0714285714285716,38.0,M,0,0,00
4688,nochurn,Ms. Heidi Martin,yes,business,single,6634,3,3,3,3,5,4,5,5,5,5,5,5,5,5,4.357142857142857,40.0,F,2,1,21
4689,nochurn,Ms. Shelby Stokes,yes,leisure,double,3518,2,2,2,2,4,4,4,4,5,5,3,3,4,4,3.4285714285714284,16.0,F,1,1,11
4690,churn,Mr. Scott Alvarado,yes,business,single,4693,2,5,5,5,1,2,2,2,2,2,2,3,2,4,2.7857142857142856,53.0,M,0,2,02
4691,churn,Mr. Sean Gibson,yes,leisure,double,5336,2,4,2,3,2,2,2,2,4,3,5,4,5,2,3.0,71.0,M,0,2,02
4692,nochurn,Ms. Julie Bowen,yes,business,double,6800,5,3,3,3,4,5,5,5,5,5,5,2,5,2,4.071428571428571,52.0,F,2,1,21
4693,nochurn,Mr. James Sanders,yes,business,single,6393,1,1,3,1,4,5,4,4,4,4,4,5,4,5,3.5,55.0,M,1,3,13
4694,nochurn,Ms. Kayla Hunt,yes,business,single,5499,5,5,5,5,5,5,5,5,5,4,4,5,1,5,4.571428571428571,26.0,F,2,1,21
4695,churn,Ms. Valerie Hill,no,business,double,5534,4,3,4,4,4,4,4,4,5,4,2,4,4,4,3.857142857142857,44.0,F,2,0,20
4696,nochurn,Mr. Justin Palmer,yes,leisure,double,5070,4,4,4,3,2,4,1,2,5,4,5,4,5,2,3.5,33.0,M,0,3,03
4697,churn,Mr. Walter Shea,yes,leisure,single,5656,3,5,3,5,3,5,4,1,1,3,1,3,1,4,3.0,62.0,M,0,2,02
4698,churn,Ms. Jacqueline Williams,yes,business,single,5903,4,1,1,1,5,4,3,4,4,4,4,4,4,1,3.142857142857143,37.0,F,1,0,10
4699,nochurn,Ms. Joann Turner,yes,leisure,double,6084,4,2,2,2,5,5,1,4,4,4,4,4,4,3,3.4285714285714284,63.0,F,1,1,11
4700,nochurn,Mr. Donald Hull,yes,business,double,3925,3,2,2,2,3,3,3,3,3,5,4,3,3,3,3.0,36.0,M,1,3,13
4701,nochurn,Mr. Richard Griffith,yes,business,single,4368,4,4,4,4,5,5,5,5,4,2,5,3,5,5,4.285714285714286,31.0,M,2,3,23
4702,churn,Mr. Patrick Sweeney,no,business,single,5045,2,2,2,3,3,2,3,3,5,3,5,3,4,3,3.0714285714285716,43.0,M,1,0,10
4703,churn,Mr. Jason Smith,yes,business,suite,3948,3,4,4,4,3,3,3,3,4,3,2,2,2,3,3.0714285714285716,35.0,M,0,2,02
4704,churn,Ms. Latasha Henson,no,business,suite,5115,1,4,1,3,5,1,5,5,3,1,3,2,2,5,2.9285714285714284,25.0,F,1,0,10
4705,churn,Mr. Matthew Sellers,yes,leisure,double,4453,3,3,3,4,3,3,3,3,2,1,4,1,3,3,2.7857142857142856,25.0,M,0,2,02
4706,nochurn,Ms. Maria Williams,no,business,double,5035,0,3,0,2,2,0,2,2,1,3,3,3,5,2,2.0,21.0,F,0,0,00
4707,churn,Mr. Dustin Page MD,no,business,single,4849,1,1,1,1,2,1,3,2,5,5,4,4,4,2,2.5714285714285716,49.0,M,1,0,10
4708,nochurn,Mr. John Black,yes,business,single,3820,2,2,2,2,5,5,4,4,4,4,4,3,4,4,3.5,58.0,M,1,3,13
4709,nochurn,Mr. Andrew Garcia,yes,business,single,5422,5,5,5,5,3,4,5,4,4,5,4,3,4,5,4.357142857142857,52.0,M,2,3,23
4710,churn,Ms. Yvette Gibson,no,business,double,5307,3,3,3,3,4,3,3,4,4,3,3,2,4,4,3.2857142857142856,28.0,F,1,0,10
4711,nochurn,Ms. Brianna York,yes,business,single,4348,5,5,5,5,3,4,3,5,5,5,5,3,5,4,4.428571428571429,63.0,F,2,1,21
4712,nochurn,Ms. Nichole Powell,yes,leisure,double,5143,4,4,4,4,4,4,5,5,5,5,5,4,5,5,4.5,39.0,F,2,1,21
4713,nochurn,Ms. Andrea Andrews,yes,business,single,5209,4,4,4,4,3,4,5,4,4,4,4,4,4,5,4.071428571428571,61.0,F,2,1,21
4714,churn,Mr. Bryan Howard,no,business,double,5233,4,0,4,5,5,4,5,5,3,5,5,3,4,5,4.071428571428571,23.0,M,2,0,20
4715,nochurn,Ms. Lisa Murphy,yes,business,single,3481,1,1,2,1,2,5,5,4,4,4,4,3,4,5,3.2142857142857144,58.0,F,1,1,11
4716,nochurn,Mr. Kevin Rhodes,yes,business,double,5698,4,4,4,4,4,4,4,4,2,1,5,4,2,4,3.5714285714285716,59.0,M,2,3,23
4717,nochurn,Mr. Alexis Graves,yes,business,single,4603,0,5,0,3,4,5,5,3,3,3,3,4,3,4,3.2142857142857144,53.0,M,1,3,13
4718,nochurn,Mr. David Jackson,yes,business,single,4583,2,2,2,2,2,2,3,4,4,5,4,2,4,4,3.0,36.0,M,1,3,13
4719,churn,Ms. Diane Parrish,yes,business,double,5080,3,5,5,5,3,3,3,3,1,5,3,3,3,3,3.4285714285714284,20.0,F,2,0,20
4720,nochurn,Mr. Troy Barnett,yes,business,single,3493,5,5,2,5,3,4,4,4,4,4,5,4,4,5,4.142857142857143,58.0,M,2,3,23
4721,nochurn,Ms. Kaitlin Martin,yes,leisure,double,6220,1,1,1,1,3,4,5,4,4,4,4,5,4,5,3.2857142857142856,68.0,F,1,1,11
4722,nochurn,Mr. Brandon Rogers,yes,business,double,5359,5,4,4,4,5,5,5,5,4,3,1,5,4,5,4.214285714285714,49.0,M,2,3,23
4723,churn,Ms. Pamela Cooper,yes,business,single,3692,1,2,2,2,1,1,1,1,4,5,3,4,3,1,2.2142857142857144,24.0,F,0,0,00
4724,nochurn,Ms. Julia Dudley,yes,leisure,double,5281,2,2,2,2,5,5,4,4,4,5,5,5,4,3,3.7142857142857144,37.0,F,1,1,11
4725,nochurn,Mr. Douglas Riley,yes,business,single,3949,1,1,1,1,5,4,5,5,5,5,5,3,5,4,3.5714285714285716,38.0,M,1,3,13
4726,nochurn,Mr. William Garcia,yes,business,single,4047,3,3,3,3,5,5,5,5,5,2,5,4,4,5,4.071428571428571,29.0,M,2,3,23
4727,churn,Ms. Tina Wood,yes,leisure,double,4560,4,2,4,3,4,4,2,4,3,4,4,1,3,4,3.2857142857142856,31.0,F,2,2,22
4728,churn,Ms. Dominique Hays,yes,business,single,5927,3,1,1,1,4,3,2,3,3,3,3,4,3,4,2.7142857142857144,51.0,F,1,0,10
4729,nochurn,Ms. Lisa Hawkins,yes,business,single,4905,1,1,1,1,3,5,4,4,4,4,4,4,4,3,3.0714285714285716,43.0,F,1,1,11
4730,nochurn,Mr. Gregory Macias,yes,business,single,2014,3,3,3,3,3,4,4,3,3,5,2,3,1,3,3.0714285714285716,25.0,M,0,3,03
4731,nochurn,Mr. Tim Hubbard,yes,leisure,suite,3247,5,4,5,3,1,5,1,1,5,2,4,4,2,1,3.0714285714285716,28.0,M,0,3,03
4732,churn,Ms. Nancy Hays,no,business,single,5783,2,1,1,2,3,1,3,3,5,5,5,3,5,3,3.0,34.0,F,1,0,10
4733,churn,Ms. Tiffany Proctor,no,business,single,5431,3,3,3,1,2,3,2,2,3,3,4,3,5,2,2.7857142857142856,40.0,F,0,0,00
4734,churn,Ms. Michelle Schwartz,yes,business,single,6597,3,5,5,5,5,3,4,3,3,3,3,1,3,3,3.5,44.0,F,2,0,20
4735,nochurn,Ms. Jasmine Hill,yes,business,single,3423,3,3,4,3,3,5,4,3,3,3,3,4,3,3,3.357142857142857,52.0,F,2,1,21
4736,churn,Ms. Ruth Chan,yes,leisure,double,4641,3,5,3,5,2,3,2,2,3,5,4,3,4,2,3.2857142857142856,25.0,F,0,2,02
4737,churn,Mr. William Martin,yes,leisure,double,4940,2,5,2,5,4,2,4,4,5,2,5,3,5,4,3.7142857142857144,41.0,M,2,2,22
4738,churn,Mr. Lawrence Mason,yes,leisure,double,5092,3,4,3,3,4,3,4,4,5,3,5,5,5,4,3.9285714285714284,18.0,M,2,2,22
4739,nochurn,Ms. Jasmine Rodriguez,yes,business,single,5625,2,2,2,2,4,5,4,2,2,2,2,4,2,4,2.7857142857142856,60.0,F,1,1,11
4740,nochurn,Ms. Angela Ortiz,yes,business,single,5441,4,4,3,4,4,5,4,5,5,5,5,5,5,3,4.357142857142857,48.0,F,2,1,21
4741,nochurn,Ms. Debbie Wyatt,yes,business,single,6920,5,5,5,5,4,4,5,4,4,4,5,1,4,4,4.214285714285714,39.0,F,2,1,21
4742,nochurn,Ms. Mary Terry,yes,leisure,double,4443,0,4,0,4,5,5,5,2,2,2,2,3,2,4,2.857142857142857,57.0,F,1,1,11
4743,churn,Ms. Christina Cantrell,no,business,double,4785,1,2,0,4,3,0,3,3,3,1,4,3,3,3,2.357142857142857,39.0,F,0,0,00
4744,churn,Ms. Kaitlyn Johnson,yes,business,suite,5457,4,1,1,1,5,1,1,4,4,4,4,4,4,3,2.9285714285714284,53.0,F,1,0,10
4745,nochurn,Mr. Nicholas Cohen,yes,business,single,3133,0,5,0,4,4,4,5,4,4,4,4,3,4,5,3.5714285714285716,54.0,M,1,3,13
4746,nochurn,Ms. Allison Webster,yes,business,single,6086,4,4,4,4,2,4,4,4,4,4,4,4,4,5,3.9285714285714284,46.0,F,2,1,21
4747,churn,Mr. Kristopher Erickson,yes,business,single,5055,3,1,1,1,2,2,3,3,3,3,3,1,3,4,2.357142857142857,47.0,M,1,2,12
4748,nochurn,Ms. Joy Morales,yes,business,single,5675,5,5,5,5,4,4,5,3,3,3,3,3,3,3,3.857142857142857,52.0,F,2,1,21
4749,churn,Mr. Thomas Rios,yes,leisure,double,4929,2,4,3,2,3,3,3,3,3,5,5,5,5,3,3.5,25.0,M,1,2,12
4750,nochurn,Ms. Deborah Phillips,no,business,single,5281,4,4,4,5,4,4,4,4,3,5,4,4,5,4,4.142857142857143,51.0,F,2,0,20
4751,nochurn,Mr. Daryl Robinson,yes,business,single,4430,5,5,5,5,2,5,5,2,2,2,2,3,2,5,3.5714285714285716,59.0,M,2,3,23
4752,nochurn,Ms. Rebecca Rodriguez,yes,business,single,5765,2,2,2,2,3,5,5,4,4,4,4,4,4,3,3.4285714285714284,45.0,F,1,1,11
4753,churn,Mr. David French,yes,business,single,4683,2,4,5,5,3,4,3,2,2,2,2,2,2,2,2.857142857142857,52.0,M,0,2,02
4754,churn,Mr. Zachary Ramsey,yes,business,double,5459,1,2,2,2,1,1,1,1,1,1,3,1,3,1,1.5,59.0,M,0,2,02
4755,nochurn,Ms. Paige Silva,yes,leisure,double,4812,4,4,1,4,2,5,4,4,4,5,4,3,4,3,3.642857142857143,42.0,F,2,1,21
4756,nochurn,Ms. Amanda Welch,yes,business,single,6717,5,5,5,5,2,4,5,5,5,5,5,5,5,3,4.571428571428571,38.0,F,2,1,21
4757,nochurn,Ms. Mary Williams,yes,business,single,6740,2,2,2,2,5,4,5,4,4,4,4,4,4,3,3.5,56.0,F,1,1,11
4758,nochurn,Ms. Jamie Abbott,yes,leisure,double,4728,1,1,1,1,5,5,5,5,1,5,1,5,5,5,3.2857142857142856,22.0,F,1,1,11
4759,nochurn,Ms. Jennifer Crosby,yes,leisure,double,4634,1,1,1,1,4,5,4,5,5,5,5,5,5,3,3.5714285714285716,30.0,F,1,1,11
4760,nochurn,Mr. Ricky Hernandez,yes,business,single,3158,3,3,3,3,5,5,4,5,1,1,4,2,3,5,3.357142857142857,34.0,M,2,3,23
4761,churn,Mr. Terry Calhoun,yes,business,double,5710,2,2,2,2,2,2,2,2,3,1,2,1,2,2,1.9285714285714286,58.0,M,0,2,02
4762,churn,Mr. John Mcdonald,no,business,double,4908,3,5,3,4,3,3,3,3,2,2,3,3,2,3,3.0,29.0,M,0,0,00
4763,nochurn,Mr. Michael Barrera,yes,leisure,double,5109,4,2,3,3,5,3,5,5,4,4,3,1,3,5,3.5714285714285716,37.0,M,1,3,13
4764,churn,Mr. Daniel Herrera,no,business,double,5736,3,3,3,1,1,3,1,1,1,3,3,2,2,1,2.0,49.0,M,0,0,00
4765,nochurn,Ms. Jessica Price,yes,leisure,double,5030,2,2,3,2,4,4,4,4,4,2,5,3,5,4,3.4285714285714284,23.0,F,1,1,11
4766,churn,Mr. Nicholas West III,yes,leisure,double,3327,3,4,3,1,3,5,4,3,3,4,4,4,4,4,3.5,39.0,M,2,2,22
4767,nochurn,Mr. Brian Rollins,yes,business,suite,5762,5,3,1,1,5,5,5,5,4,1,3,5,3,5,3.642857142857143,49.0,M,1,3,13
4768,churn,Ms. Christine Webster,yes,business,single,5163,1,1,1,1,3,1,3,2,5,3,4,3,3,3,2.4285714285714284,53.0,F,1,0,10
4769,churn,Mr. Austin Lin,yes,business,single,3707,3,3,3,3,3,3,3,3,1,3,4,1,4,3,2.857142857142857,26.0,M,0,2,02
4770,churn,Mr. Tony Stephens,yes,business,single,6041,2,4,4,4,2,3,3,2,2,2,2,4,2,3,2.7857142857142856,59.0,M,0,2,02
4771,nochurn,Mr. Calvin Lopez,yes,business,single,4291,2,2,2,2,4,4,4,4,4,3,2,3,4,4,3.142857142857143,24.0,M,1,3,13
4772,churn,Ms. Cheryl Lynch,yes,business,single,4326,3,5,5,5,2,3,3,3,3,3,3,4,3,4,3.5,46.0,F,2,0,20
4773,nochurn,Ms. Jennifer Vazquez,yes,business,single,6542,5,5,5,5,5,5,4,5,5,5,5,4,5,3,4.714285714285714,60.0,F,2,1,21
4774,churn,Ms. Kristina Moore,no,business,double,5214,2,0,2,3,2,2,2,2,2,3,3,4,3,2,2.2857142857142856,35.0,F,0,0,00
4775,churn,Ms. Tracy Morgan,no,business,double,4581,2,2,2,1,1,2,1,1,4,2,4,3,4,1,2.142857142857143,24.0,F,0,0,00
4776,churn,Ms. Amy Perez,yes,business,single,2811,4,4,4,4,4,4,4,4,4,4,3,1,3,4,3.642857142857143,24.0,F,2,0,20
4777,nochurn,Mr. Zachary Wright MD,yes,business,single,3274,3,3,3,3,5,4,5,5,4,4,4,4,4,5,4.0,29.0,M,2,3,23
4778,nochurn,Ms. Beth Perkins,yes,leisure,single,5721,3,3,3,3,4,5,5,5,5,4,5,4,5,5,4.214285714285714,42.0,F,2,1,21
4779,nochurn,Ms. Sabrina Skinner,yes,business,single,4720,4,4,4,4,4,5,3,5,5,5,3,2,5,4,4.071428571428571,60.0,F,2,1,21
4780,churn,Mr. John Moore,yes,leisure,double,4046,3,2,3,3,2,3,5,2,3,5,2,1,4,2,2.857142857142857,42.0,M,0,2,02
4781,churn,Mr. Bryan Shelton,yes,leisure,suite,4556,2,5,2,3,4,2,4,4,4,3,4,3,5,4,3.5,25.0,M,1,2,12
4782,nochurn,Ms. Alicia Ball,yes,leisure,double,4998,4,1,4,3,2,4,2,2,4,1,2,4,2,2,2.642857142857143,24.0,F,0,1,01
4783,nochurn,Ms. Lauren Ayala,yes,business,suite,6730,5,2,2,2,4,4,3,5,5,5,5,1,5,1,3.5,44.0,F,2,1,21
4784,nochurn,Ms. Alexis Duncan,yes,leisure,double,4508,4,4,4,4,4,4,5,5,5,5,5,4,5,3,4.357142857142857,20.0,F,2,1,21
4785,churn,Mr. Angel Lyons,yes,leisure,double,5191,2,4,2,2,2,2,2,2,4,3,4,5,5,2,2.9285714285714284,32.0,M,0,2,02
4786,churn,Mr. Tony Wallace,no,business,double,4826,2,3,3,5,3,3,3,3,3,4,5,3,4,3,3.357142857142857,22.0,M,0,0,00
4787,nochurn,Mr. William Compton,yes,business,single,5980,3,3,3,3,2,5,4,4,4,4,4,5,4,5,3.7857142857142856,56.0,M,2,3,23
4788,nochurn,Mr. Jerry Gates,yes,business,single,5180,3,3,3,3,5,5,5,5,1,4,1,1,3,5,3.357142857142857,32.0,M,2,3,23
4789,nochurn,Ms. Jennifer Smith,yes,business,single,4990,5,5,5,5,3,2,4,5,5,4,5,3,5,1,4.071428571428571,52.0,F,2,1,21
4790,churn,Ms. Julie Ware,yes,leisure,double,5330,4,4,4,3,4,4,4,4,3,2,4,5,4,4,3.7857142857142856,19.0,F,2,2,22
4791,nochurn,Mr. Andrew Saunders,yes,business,suite,4937,5,4,4,4,5,5,5,5,3,1,1,4,1,5,3.7142857142857144,32.0,M,2,3,23
4792,nochurn,Mr. David Jones,yes,business,double,4888,5,1,1,1,5,5,5,5,5,3,5,1,1,5,3.4285714285714284,39.0,M,1,3,13
4793,churn,Mr. Kyle Porter,yes,business,double,5670,2,4,4,4,2,2,2,2,1,2,3,4,4,2,2.7142857142857144,37.0,M,0,2,02
4794,churn,Mr. Alejandro Hines,yes,leisure,double,4803,3,5,3,3,3,3,3,3,5,4,4,5,5,3,3.7142857142857144,49.0,M,2,2,22
4795,churn,Ms. Lauren Henson,no,business,double,5054,2,5,2,2,2,2,2,2,4,1,2,5,4,2,2.642857142857143,24.0,F,0,0,00
4796,churn,Mr. Scott Ware,yes,leisure,double,5533,1,4,1,1,5,1,1,5,4,3,4,5,5,5,3.2142857142857144,64.0,M,1,2,12
4797,churn,Mr. Paul Beasley,yes,leisure,double,5713,3,1,0,4,3,0,3,3,2,3,4,1,3,3,2.357142857142857,52.0,M,0,2,02
4798,nochurn,Mr. Jeffrey Walker,no,business,single,5640,0,0,0,1,4,0,4,4,1,4,5,1,2,4,2.142857142857143,23.0,M,1,3,13
4799,nochurn,Ms. Angela Avery,yes,business,single,4452,4,4,4,4,4,4,4,4,5,3,4,5,5,4,4.142857142857143,19.0,F,2,1,21
4800,churn,Ms. Alicia Gross,yes,business,single,5150,2,4,4,4,2,2,2,2,1,3,4,3,4,2,2.7857142857142856,23.0,F,0,0,00
4801,nochurn,Mr. Christopher Smith,yes,business,single,6439,1,1,1,1,2,5,4,3,3,4,3,5,3,4,2.857142857142857,53.0,M,1,3,13
4802,nochurn,Ms. Jasmine Conner,yes,business,single,3207,2,2,2,2,5,5,4,5,5,5,5,4,5,3,3.857142857142857,59.0,F,1,1,11
4803,churn,Ms. Nicole Woods,yes,business,single,3600,2,3,3,3,3,4,3,4,4,4,2,4,4,2,3.2142857142857144,51.0,F,0,0,00
4804,churn,Mr. Daniel Lynn,yes,business,suite,5713,4,5,5,5,4,4,4,4,3,1,3,3,4,4,3.7857142857142856,49.0,M,2,2,22
4805,churn,Mr. Connor Cummings,yes,business,single,5713,3,5,5,5,3,3,3,3,1,3,3,2,3,3,3.2142857142857144,33.0,M,0,2,02
4806,churn,Ms. Donna Smith,yes,business,single,6583,3,1,1,1,1,3,3,3,3,3,3,1,3,3,2.2857142857142856,37.0,F,0,0,00
4807,nochurn,Ms. Tonya Wilson,no,business,single,4746,4,4,4,4,5,4,5,5,5,2,5,3,5,5,4.285714285714286,30.0,F,2,0,20
4808,nochurn,Ms. Diana Wood,yes,leisure,double,3503,1,1,1,1,2,4,4,4,4,4,4,5,4,4,3.0714285714285716,31.0,F,1,1,11
4809,churn,Ms. Christine Conner,yes,business,single,4354,2,1,1,1,4,2,2,2,2,2,2,2,2,2,1.9285714285714286,60.0,F,0,0,00
4810,nochurn,Ms. Heather Griffin,yes,business,single,4906,2,2,4,2,2,5,4,5,5,4,5,5,5,4,3.857142857142857,47.0,F,1,1,11
4811,nochurn,Ms. Kristen Hansen,yes,leisure,suite,6535,2,2,2,2,3,5,4,5,5,5,5,4,5,5,3.857142857142857,69.0,F,1,1,11
4812,nochurn,Ms. Andrea Morgan,yes,leisure,double,5171,5,5,4,4,3,4,3,3,1,4,1,3,2,3,3.2142857142857144,55.0,F,2,1,21
